"feature","coef.AD","qval.AD","coef.MCI","qval.MCI","coef.SCD","qval.SCD","coef.SCS","qval.SCS"
"K03487",-0.897325819121234,0.000888282284656213,-1.25966533014662,2.32343702005294e-05,-1.78324203575565,2.30173804676764e-07,-1.42625896596859,4.80373633129932e-06
"K05831",-5.23385507907209e-31,1,2.16493489801906e-15,1,1.81300808239666,2.31420243359392e-07,2.49459721756061e-31,1
"K00971",1.45447733939454,2.3362073951872e-07,1.3312903230947,7.91178311155234e-07,1.19695895494119,3.34113664624093e-06,0.609920011282947,0.00414372757112914
"K08194",7.60117743061015e-18,1,1.58930734697889,8.94821966926231e-07,1.75220077233321,2.33729386491055e-07,0,1
"K00688",-0.158525681247525,0.0183785207065067,-0.33929163217039,1.93535772310974e-05,-0.472335032750224,2.3583758592169e-07,-0.260892210587653,0.000367155269719966
"K02390",-0.70198523781641,0.000168119488370122,-0.700669160016681,0.000171557136446909,-1.1788513772294,2.36216794575059e-07,-0.361754865849105,0.0299214980800049
"K19339",-7.30468763069728e-31,1,-7.66053886991358e-15,1,1.70202407303007,2.38602616859814e-07,1.99567777404849e-30,1
"K16090",-2.72614653711822e-30,1,-7.99360577730113e-15,1,2.06813615005344,2.39798606359056e-07,-1.99567777404849e-30,1
"K06904",1.85775701625688,0.00438928088438317,1.87325218287074,0.00412211402444164,4.45545280578758,2.40088329777542e-07,1.49629288690595,0.0184435234012088
"K22444",-3.5903003621652e-30,1,-8.43769498715119e-15,1,2.01479407315185,2.40809471284241e-07,-1.99567777404849e-30,1
"K10002",3.60820373299957e-17,1,1.89875834406048,2.41332374941407e-07,1.84390775439258,3.6154682839801e-07,3.5108334685767e-17,1
"K02489",-4.78367702876682,3.06882045993147e-06,-4.32029670067773,1.15526629529493e-05,-5.76226077830745,2.41594949840159e-07,-5.76226077830745,2.41594949840159e-07
"K11739",1.59462258811671e-30,1,7.88258347483861e-15,1,1.74868638589722,2.42105716437164e-07,-1.99567777404849e-30,1
"K09771",8.36129517367116e-17,1,1.31772554689394,2.23687190015002e-05,1.85274792492584,2.42192061538886e-07,0,1
"K07455",-0.0469893274526627,1,2.96368140254456,2.43654384285697e-07,2.88973710133252,3.45833328299841e-07,-0.233120904899984,0.637843353134678
"K11645",0.0681773258432028,0.595876209295077,0.121431481248644,0.289239821191277,0.0868797455414388,0.473754256601038,0.792051782454469,2.43861504464824e-07
"K09971",-1.56679644716305,0.00662474566765181,-2.67960130962638,4.24271277854127e-05,-1.06713175449389,0.056495121944426,-3.97000698952118,2.45919561400983e-07
"K18478",2.32511826152699,0.0317597655363093,7.64267023078262,2.46064431278783e-07,5.42449297698722,2.32343702005294e-05,-0.99993121679524,0.377315139717539
"K01897",1.08175522340567,2.46453497017768e-07,0.297266576893,0.0513556716903019,0.742477236263894,3.48526213722689e-05,0.725314330144114,4.59869438180077e-05
"K14260",5.29900660845534,2.46554574091545e-07,4.83800578374408,8.63238852870873e-07,4.37748453119214,3.34478817998326e-06,4.28582018143121,4.42432720748843e-06
"K12149",4.35703352296032e-17,1,1.33723261325864,3.19883586362555e-05,1.93383126698727,2.47175654935676e-07,2.63312510143253e-17,1
"K07250",-0.835521832226434,0.242379451746959,1.59178167027344,0.0247590109280458,0.0712765539091943,1,-4.98583114262833,2.47346308486905e-07
"K03806",-6.08094194448812e-17,1,2.0498117142401,2.48222288957215e-07,1.84459981534442,1.06046085681956e-06,0,1
"K03410",-0.449996499322648,0.0222922836571003,-0.986490842896692,2.19661370130033e-05,-1.38048517021552,2.5334650556346e-07,-0.837739482674024,0.000144792110206337
"K06966",-1.34203644954754,0.000195222072847255,1.85450683884575,4.07635471574522e-06,1.98473586448263,1.63793766685761e-06,2.2736391150538,2.54164294933322e-07
"K00148",-2.55922165602578,3.45824315549358e-05,-1.39740340591191,0.00939843985980103,-3.71721825489678,2.54967413075837e-07,-3.05387419455078,3.71618209465484e-06
"K21834",1.37709839798754,4.27591166131784e-06,2.77555756156289e-16,1,1.69386983582251,2.55536028512846e-07,-2.49459721756061e-31,1
"K07663",7.91106948740013e-30,1,1.26010313294955e-14,1,1.73011718216003,2.59518656514997e-07,1.99567777404849e-30,1
"K05311",-1.51890809350352,0.0337345656463273,-5.02641058517351,2.65308415529278e-07,-3.18255461144224,9.38842711093207e-05,-2.77697041303871,0.00039810996387001
"K16135",-9.78642575803471e-32,1,-7.88258347483861e-15,1,1.76952397731082,2.66199252547444e-07,4.98919443512122e-30,1
"K00385",-0.684917507358097,0.000249985084760284,-1.18415021373147,2.66480817713703e-07,-1.00461812336469,2.51663974883865e-06,-0.104429494246979,0.587479202786336
"K15830",3.04047097224406e-17,1,1.81753239957794,2.6697466397952e-07,1.75369129802457,4.36807926561641e-07,0,1
"K15634",-1.45457907367048,0.0244779333096345,3.80078554247809,2.86288705002568e-06,3.16318673616759,2.97660160375511e-05,4.52186741581115,2.67512722585296e-07
"K21742",3.65234381534864e-31,1,-5.49560397189452e-15,1,1.76772622066537,2.68190236458425e-07,-9.97838887024244e-31,1
"K16511",-0.498690185522363,0.000153106757686337,-0.180886462935461,0.1211773482108,-0.822557842384037,2.69020591944126e-07,-0.386679708975086,0.00178457088624259
"K01611",-1.30608767944056,0.000416950741469302,-0.727576334263458,0.0314999946278932,-2.37110044982041,2.71699626396608e-07,-2.33988890596041,3.25283273231172e-07
"K21088",-2.67370123954517e-31,1,6.27276008913213e-15,1,1.87321202753402,2.73510666086852e-07,-3.99135554809698e-30,1
"K02255",1.0469483780209e-16,1,1.27990613330925,2.89982704440356e-05,1.82244664525491,2.74218373260678e-07,8.77708367144175e-17,1
"K00611",-1.03099921206941,3.35651981322488e-07,-0.544642780214198,0.000727582095328187,-1.04621230230925,2.74833138582833e-07,-0.414603319653116,0.00679806396190599
"K03228",-9.90674726144862e-30,1,-1.53765888910584e-14,1,1.75195145373749,2.75482887431597e-07,-5.98703332214547e-30,1
"K22509",-9.90674726144862e-30,1,-1.53765888910584e-14,1,1.75195145373749,2.75482887431597e-07,-5.98703332214547e-30,1
"K07336",1.11361354680305e-30,1,2.55351295663786e-15,1,2.08944817600787,2.75852723877566e-07,4.98919443512122e-31,1
"K08353",-1.40321093487784e-31,1,2.22044604925031e-16,1,1.74406877612828,2.75924290988086e-07,-2.80642186975569e-31,1
"K03046",0.534157334266146,2.76111820822061e-07,0.0224937798246443,0.863927531295006,-0.330276133111014,0.000126157367123822,0.179952072979972,0.019184781525016
"K13274",-1.56242410469599,0.0389285287157907,-5.30624929670561,2.77557349957584e-07,0.988702081670532,0.193965482980742,-3.81003693422047,2.24129968337484e-05
"K07681",3.3610512160227,2.78370473139302e-07,-0.245684770102284,0.673678631697401,-0.150867911966527,0.846720817401593,-0.169578410477024,0.811478215815291
"K11617",3.3610512160227,2.78370473139302e-07,-0.245684770102284,0.673678631697401,-0.150867911966527,0.846720817401593,-0.169578410477024,0.811478215815291
"K17205",-4.53418997964938,1.18329506255415e-06,-2.87595952052399,0.000295893543931158,2.78750286970738,0.000406199641692942,5.03667407829261,2.7912628777735e-07
"K10192",-0.476236172369974,0.0711934467954056,-1.57751918695706,2.61075911369641e-06,-1.85795677364098,2.79226985177111e-07,-1.21549412786975,6.77341302891513e-05
"K01628",-0.985136970574264,4.29872523307673e-05,-0.893017520854431,0.000131014303608943,-1.4476936754994,2.79788482348504e-07,-0.262843691988286,0.206691399592864
"K06972",-0.720031476867838,7.28523828722381e-05,-1.05571350699867,5.41551572394741e-07,-1.10741196409319,2.79790467904999e-07,0.100442532619646,0.575330834344122
"K13727",-0.632048915515804,0.446455813972206,5.42395417684664,2.80508510418502e-07,-0.74640292084727,0.354313316833778,0.239680522154899,0.851255808849418
"K17754",1.14014683456614,0.00348326328323954,0.347816035700964,0.375135269534757,-2.62350345022996,2.80607121881598e-07,0.421446943538865,0.269389205849884
"K09778",-2.00967359763662,2.07156303851483e-06,0.386896861127689,0.2509917811019,-0.681844306256657,0.0399054773923077,-2.32535311745659,2.81330059532155e-07
"K07772",-1.11361354680305e-30,1,-2.60902410786912e-15,1,1.79581403742712,2.82276004471458e-07,-4.98919443512122e-31,1
"K10217",-1.24071107113613,6.07026736892199e-07,-1.31157813582678,2.82276004471458e-07,-1.074135081299,4.2708607699656e-06,0.272867193124183,0.144983662536597
"K16961",-4.80183404196469,5.57584832184154e-07,-2.90212747921778,0.000276150741094107,5.0437477569545,2.82681638920566e-07,3.72661788857486,1.603872302426e-05
"K07386",1.40311188884226,2.83322045504269e-07,0.363261181004084,0.0687544596703446,0.472703971028834,0.0193939675290476,0.671135119025549,0.00159202294266408
"K16926",-0.596437942806906,0.00213322825520606,0.641507729021476,0.00113576527753004,1.04688246036778,4.86332943768327e-06,1.29050635304464,2.83996117174629e-07
"K13540",-3.08533893298088,0.000141889940771631,-5.03270959598407,2.84231843160808e-07,-4.75626534154148,6.19435901113192e-07,0.358945327792432,0.684996580564245
"K22477",-0.671938194242096,0.00110998116721944,-1.06966104690863,6.48388090207884e-06,-1.34809611388458,2.84299609333573e-07,-0.425343280494998,0.0277822592632359
"K11070",-0.49538734947641,0.00115751386519868,-0.997862965284768,2.87013501663262e-07,-0.888255337700744,1.41840989987769e-06,-0.636683631997561,9.19755038556646e-05
"K19427",-6.91027029186641,3.47390155544712e-07,-5.4875392639206,7.74715120734928e-06,-1.16008339626871,0.254205945298885,-7.00165933992484,2.89695929241288e-07
"K03205",-1.53711389350758,2.90581960958193e-07,-1.35952932637956,1.56542262610993e-06,-0.144822374791776,0.558337759057876,-0.531466817712783,0.0168767641921821
"K07314",-8.64153825046986e-31,1,-6.10622663543836e-15,1,1.58324669843358,2.90610061634307e-07,0,1
"K01524",-0.860059233490216,2.91254184343319e-07,-0.0366311779827325,0.861887756323567,-0.459976734498948,0.000587278690169379,-0.152341640523016,0.220202170929141
"K11074",3.62842409265986e-17,1,1.90252353161983,2.91745590648361e-07,1.78998105959517,6.76111269972092e-07,8.77708367144175e-17,1
"K00848",0.232328679194594,0.0647950899109119,0.168512205754024,0.18410518302521,0.610507718953324,3.6662238873179e-05,0.882302417817806,2.92244098320233e-07
"K00260",0.813074702462539,0.27431990964248,-0.0838620076338412,1,-5.08860653401443,2.95487126619388e-07,3.04887123617146,0.000187181107682081
"K05297",-0.454359166016996,0.117905431170962,-1.21505727617818,0.000193249944953631,-2.03406791321469,2.95487126619388e-07,0.631759064151604,0.0305824762234103
"K11755",0.66550234996484,2.96024291490555e-07,0.592067157700693,1.47322489887608e-06,0.206606377446949,0.0306694852028558,0.334410686454764,0.0010608177328713
"K07028",-7.23120432756485,2.96681392121975e-07,-7.23120432756484,2.96681392121975e-07,-7.23120432756484,2.96681392121975e-07,-6.27509463323318,2.06755167728939e-06
"K08164",1.19192478625232,0.00652421708966093,-2.36333042034818,6.57919534668969e-06,-2.97074895561525,2.99519896702954e-07,-2.71633216863697,1.02459598615226e-06
"K17468",0.520365086840793,0.635349310792065,0.658544280738414,0.522553259629306,-2.38490001854735,0.0116825594832863,-6.47896421106403,3.02331452687579e-07
"K02372",0.942721703714499,7.72666295723734e-07,-0.116674754280967,0.453621615127776,-0.629423008571001,0.000123387339589962,1.00877321350503,3.03898069251864e-07
"K09980",-4.45445418721219e-30,1,-9.27036225562006e-15,1,1.81996396840279,3.04805330851896e-07,-1.99567777404849e-30,1
"K20170",1.99567777404849e-30,1,-6.16173778666962e-15,1,1.81644234933265,3.05197239146188e-07,3.99135554809698e-30,1
"K00598",-3.49988197386573,3.08344415084464e-07,1.35014407352871,0.00866352330912105,0.214252372191074,0.747410698646094,-2.03238631783496,0.000267948568646864
"K05880",-2.22722709360609e-30,1,-4.21884749357559e-15,1,1.85142487082632,3.0886601061408e-07,-9.97838887024244e-31,1
"K07559",0.0296443691341261,1,-0.942988909705224,0.00711576389395651,-2.37480586603193,3.08892927180418e-07,-1.69314504059407,2.68744428138385e-05
"K17910",1.20658564697517,0.154479998470895,0.634831027822916,0.492692678445938,-1.1466334093198e-16,1,5.88660827159302,3.12409461837863e-07
"K07771",1.22938820658185e-30,1,-8.21565038222616e-15,1,1.77931226546152,3.12611125518754e-07,-9.97838887024244e-31,1
"K01002",-0.589491286543325,0.205329031594867,2.63885509258708,4.5061480488434e-06,-0.0602982205070191,1,-3.2107236450149,3.13929739739076e-07
"K19777",1.82617190767432e-31,1,3.77475828372553e-15,1,1.65126098650266,3.15385686572267e-07,-4.98919443512122e-31,1
"K03698",-0.970356250584522,9.97354513724682e-07,-0.304371676836565,0.0447173906519134,-1.05513527842472,3.15573076624392e-07,-0.587558311880633,0.000417537781918997
"K10747",-0.392002876257231,0.689569808336269,-0.417949706950758,0.66250951649864,-5.11313810811521,8.92236131708261e-07,-5.51527358453534,3.15573076624392e-07
"K10973",-3.5903003621652e-30,1,-6.77236045021345e-15,1,1.64599870822212,3.16961793142306e-07,-1.99567777404849e-30,1
"K02313",0.0163367465000163,0.8466184945265,-0.00514524900997933,1,-0.215297501202278,0.000202815973183219,-0.360246997845741,3.17088169673056e-07
