feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
K07283	Group	AD	11.7389086329948	0.481028245155729	25	20	2.34539123522299e-16	5.94573351526434e-15
K03305	Group	MCI	3.02008074934666	0.123794006790206	25	25	2.35990059885555e-16	5.97543588320868e-15
K01433	Group	SCD	6.86451543499611	0.281530001946108	25	19	2.38464205309156e-16	6.03094578817341e-15
K13256	Group	MCI	7.7931896763096	0.319885715362714	25	16	2.42377545762805e-16	6.12268001079218e-15
K05595	Group	SCD	3.09798424233023	0.127227380041824	25	25	2.44787851796277e-16	6.17627461914287e-15
K19286	Group	AD	7.52579208702399	0.309168281146889	25	25	2.46336346145847e-16	6.20802410145646e-15
K21556	Group	MCI	9.58856036817762	0.394251171558664	25	20	2.50513280941811e-16	6.30586136356586e-15
K01808	Group	SCD	-1.24820057934022	0.0513350855478785	25	25	2.51749336884989e-16	6.32241719708165e-15
K02170	Group	MCI	5.97923755161974	0.245910370711963	25	11	2.51761985974648e-16	6.32241719708165e-15
K01627	Group	SCS	2.1947495315287	0.0902812731192077	25	25	2.52680998342691e-16	6.33805702290765e-15
K07026	Group	MCI	6.23711072922859	0.256685299763394	25	11	2.55000583761609e-16	6.38127776627297e-15
K15918	Group	MCI	6.23711072922859	0.256685299763394	25	11	2.55000583761609e-16	6.38127776627297e-15
K09824	Group	SCD	6.66896015220663	0.274497083940155	25	12	2.55707654536859e-16	6.39149646783954e-15
K22226	Group	SCD	8.43138039971617	0.347121610509115	25	13	2.56889379324305e-16	6.41354161029502e-15
K15829	Group	SCD	6.51469826854348	0.268271374952172	25	11	2.58004090650741e-16	6.43386424657722e-15
K07085	Group	SCD	2.89933317689892	0.119432725543595	25	25	2.59680542165017e-16	6.46813140880408e-15
K03146	Group	SCD	4.5937642319674	0.189348201626037	25	15	2.62795003207939e-16	6.53809521934542e-15
K01627	Group	AD	2.18961518313126	0.0902812731192077	25	25	2.64410555531662e-16	6.57064836951851e-15
K00819	Group	MCI	7.0757658232186	0.291996622083829	25	20	2.68864469072715e-16	6.66584493659306e-15
K02536	Group	MCI	2.28800651470243	0.0944142962879783	25	25	2.68578335433917e-16	6.66584493659306e-15
K03519	Group	SCD	-5.91838610478985	0.244271335302484	25	25	2.69643125060278e-16	6.67741238864551e-15
K01782	Group	AD	7.4327514011432	0.307002301791556	25	16	2.73553562523451e-16	6.75860510825838e-15
K07091	Group	SCS	2.42205563088754	0.100039471577965	25	25	2.73495625204466e-16	6.75860510825838e-15
K17950	Group	SCS	-7.56755093601097	0.313212980309455	25	16	2.84660087838467e-16	7.02489877669187e-15
K08077	Group	MCI	5.17908451893698	0.214708520255923	25	15	2.9384156856773e-16	7.243126959764e-15
K08139	Group	MCI	10.3657759350621	0.429762746923676	25	20	2.94243693404629e-16	7.24353963482142e-15
K16849	Group	SCD	-4.64130598641731	0.192437352379667	25	25	2.94535402986289e-16	7.24353963482142e-15
K07099	Group	SCD	-3.84460057029768	0.159453900614036	25	25	2.96310437332056e-16	7.27882677055875e-15
K18427	Group	SCD	8.90036962480219	0.369489450740373	25	20	3.01778211652136e-16	7.40464061526272e-15
K00689	Group	SCS	-8.08123914776537	0.335676441850344	25	21	3.05145882700384e-16	7.47869565436131e-15
K08794	Group	MCI	-5.83343980153455	0.242638779340901	25	20	3.13315125377213e-16	7.66136048293812e-15
K16555	Group	MCI	3.975259948953	0.165347002778286	25	10	3.13249507548417e-16	7.66136048293812e-15
K13640	Group	AD	-4.94940735429507	0.205983581567769	25	25	3.16740646356974e-16	7.7274605124901e-15
K18324	Group	SCD	6.57118256801284	0.273468833200232	25	12	3.16527478751448e-16	7.7274605124901e-15
K06861	Group	SCD	2.3862635720865	0.099320214391671	25	25	3.17303565505131e-16	7.73237709287903e-15
K00748	Group	SCS	2.29500283114046	0.09562735287044	25	25	3.24161446032058e-16	7.88207566960933e-15
K20861	Group	SCD	7.6339551721724	0.318090008906665	25	13	3.24183332831193e-16	7.88207566960933e-15
K01573	Group	MCI	9.03254689907483	0.3765321151056	25	19	3.26960675125916e-16	7.94057957434062e-15
K13990	Group	AD	3.27836360637259	0.136712854907904	25	20	3.293072393547e-16	7.98850078597865e-15
K02858	Group	SCS	7.48892155671514	0.312410627600253	25	20	3.3157969895541e-16	8.03451782429212e-15
K03116	Group	AD	2.80632657231932	0.117157211846858	25	25	3.36407403400318e-16	8.14227692664389e-15
K21883	Group	AD	6.36771956808249	0.265936422318792	25	11	3.38861402894681e-16	8.19240517099955e-15
K00348	Group	AD	2.4219860084781	0.101242534283191	25	20	3.44917921541836e-16	8.30130916682691e-15
K03116	Group	SCS	2.80308326080105	0.117157211846858	25	25	3.44022154421888e-16	8.30130916682691e-15
K15722	Group	SCD	6.44428253935146	0.269373798384015	25	11	3.44755005098832e-16	8.30130916682691e-15
K18954	Group	MCI	7.04569125527055	0.294518775062076	25	25	3.44887168996254e-16	8.30130916682691e-15
K00677	Group	MCI	2.68477867844248	0.112313767293383	25	25	3.50076824574232e-16	8.41580167779064e-15
K10939	Group	SCD	5.54856090428415	0.232129064206416	25	7	3.50461735600648e-16	8.41580167779064e-15
K07712	Group	SCD	6.7477939962838	0.282438480659143	25	19	3.53802442576578e-16	8.4864989477225e-15
K04033	Group	SCD	6.06689481675945	0.254132422457261	25	6	3.59068702164263e-16	8.6031735179245e-15
K00556	Group	AD	11.4244948372996	0.478672377367212	25	21	3.6079689025739e-16	8.63491080978424e-15
K00281	Group	MCI	2.24364442692655	0.0940705053405844	25	25	3.65621152626703e-16	8.73838784990198e-15
K00568	Group	MCI	3.99080970939373	0.167332333115828	25	20	3.65937348733977e-16	8.73838784990198e-15
K07164	Group	AD	2.05056256567012	0.086055783636789	25	25	3.72321923388855e-16	8.88093631307463e-15
K11914	Group	SCD	6.92780924434758	0.290860504206741	25	9	3.75349905596205e-16	8.94319218277997e-15
K03812	Group	SCD	6.55539455282119	0.275276189656144	25	11	3.76706627217995e-16	8.96553392208701e-15
K00884	Group	SCD	6.59818870157778	0.277385827888526	25	12	3.85016081260776e-16	9.15311563850617e-15
K01581	Group	MCI	6.22893975455711	0.262078231154833	25	11	3.91193315566609e-16	9.28964725844969e-15
K19286	Group	SCD	7.34054010804493	0.309168281146889	25	25	3.99116065568506e-16	9.46728086352967e-15
K02858	Group	MCI	7.41595108979541	0.312410627600253	25	20	4.00755538099079e-16	9.49564284957684e-15
K06076	Group	SCD	1.94351102854451	0.0819589437712184	25	20	4.08876816964452e-16	9.67735439797724e-15
K08351	Group	SCD	7.40436795435756	0.312319030482306	25	13	4.10722411653723e-16	9.71029471794813e-15
K10778	Group	SCD	2.78125913296998	0.117353474317425	25	25	4.13365958010014e-16	9.76200666399808e-15
K07700	Group	SCD	6.59517597395143	0.278715425010395	25	11	4.26078802824831e-16	1.00511378889086e-14
K06962	Group	AD	-4.20941918598827	0.178044740048558	25	25	4.33203182650695e-16	1.02079463612272e-14
K12945	Group	SCD	6.23583763073695	0.263811710001933	25	15	4.34987447504566e-16	1.02387144409325e-14
K05595	Group	MCI	3.00707015834228	0.127227380041824	25	25	4.35719367779012e-16	1.02446720802195e-14
K03760	Group	AD	11.4896156581768	0.486256092337753	25	20	4.38103379454665e-16	1.02894181194424e-14
K01676	Group	SCS	2.27339755430978	0.0962298926838911	25	25	4.39570161766165e-16	1.0312547347751e-14
K16089	Group	AD	6.11785223608434	0.259260519452025	25	25	4.49522603360338e-16	1.05344858943021e-14
K07588	Group	AD	2.37752183770196	0.100808014529985	25	25	4.54213429149362e-16	1.06327686324724e-14
K12142	Group	MCI	7.97499388182371	0.338380379038488	25	12	4.60408726755543e-16	1.07660165220345e-14
K19997	Group	SCD	7.49549484193656	0.318346078932578	25	20	4.69190588008738e-16	1.09593906343177e-14
K10539	Group	SCD	9.94703074682557	0.422535812755161	25	22	4.70673271808337e-16	1.09700711586178e-14
K11784	Group	AD	10.9905495829958	0.46684941136605	25	21	4.70408099884946e-16	1.09700711586178e-14
K06146	Group	SCD	5.77421022085381	0.245387834742195	25	15	4.74679355629944e-16	1.10514031480504e-14
K09781	Group	SCD	6.51934993792288	0.277159439494693	25	12	4.78177778450318e-16	1.11207518996989e-14
K16705	Group	AD	-7.61461832645353	0.323775789880287	25	23	4.79688383462496e-16	1.11437705239561e-14
K09922	Group	AD	2.80040747490167	0.119088806355606	25	25	4.80831826460413e-16	1.11582188274913e-14
K03974	Group	SCD	6.05053886100678	0.257344027894278	25	11	4.8233950944118e-16	1.11810792459409e-14
K18928	Group	AD	2.32401522369536	0.098862760749973	25	20	4.83925151467563e-16	1.12056953904762e-14
K03305	Group	SCD	2.90848851712241	0.123794006790206	25	25	4.8909032428203e-16	1.13130557603657e-14
K00032	Group	SCD	8.0127169107407	0.341110955037314	25	7	4.90913845246708e-16	1.13353773952711e-14
K00210	Group	MCI	8.3404021209495	0.355068428175756	25	18	4.91114920799041e-16	1.13353773952711e-14
K01816	Group	SCS	5.72289745117665	0.244019664450544	25	25	5.06292648682892e-16	1.16731007664e-14
K01561	Group	SCS	-5.56792292935878	0.237499951366686	25	20	5.09943883943805e-16	1.17114386835505e-14
K07789	Group	SCD	6.68978722639718	0.285358931971244	25	12	5.10144926765241e-16	1.17114386835505e-14
K13788	Group	SCD	9.65714923384926	0.411900571156505	25	20	5.09334652841964e-16	1.17114386835505e-14
K19334	Group	SCD	6.74202030006966	0.28756259057924	25	12	5.09309265805275e-16	1.17114386835505e-14
K04091	Group	MCI	6.63214265416776	0.283245824992794	25	12	5.22332848352205e-16	1.19783854483856e-14
K08172	Group	SCD	6.64192013959714	0.283908657095028	25	11	5.31130772018679e-16	1.21671027817041e-14
K01638	Group	SCD	8.1287401471756	0.347596262103102	25	13	5.35089607132736e-16	1.22446815339166e-14
K12142	Group	SCD	7.91115278027033	0.338380379038488	25	12	5.37800111396899e-16	1.22935589566753e-14
K07588	Group	SCD	2.3537626518328	0.100808014529985	25	25	5.51541412903264e-16	1.25942156568604e-14
K11929	Group	SCD	9.08058991729752	0.389078261679218	25	12	5.56236584330529e-16	1.26878869491855e-14
K08365	Group	MCI	6.1099092096973	0.261881630160506	25	11	5.59895991436694e-16	1.2757757862385e-14
K05785	Group	SCD	7.10986338679375	0.304770898214236	25	11	5.6094226763612e-16	1.27680008067473e-14
K01638	Group	MCI	8.10201525908226	0.347596262103102	25	13	5.70247921387659e-16	1.29660196875774e-14
K18427	Group	SCS	8.61127303659465	0.369489450740373	25	20	5.71585073956314e-16	1.29826265842561e-14
K07665	Group	SCS	2.9513988005089	0.126829874754733	25	20	5.88590226249846e-16	1.33546940411895e-14
K00606	Group	AD	2.13983687088504	0.0920784238570769	25	25	6.04068992505122e-16	1.36878791521429e-14
K02066	Group	MCI	2.4742936305196	0.106479855401009	25	25	6.05117972547895e-16	1.36878791521429e-14
K07657	Group	MCI	2.46013166657899	0.105871092856808	25	25	6.05194133386016e-16	1.36878791521429e-14
K05303	Group	SCD	-5.28618095058846	0.227525166686387	25	25	6.0703746508375e-16	1.37006050663839e-14
K11733	Group	SCD	6.80248023793705	0.292784098279233	25	13	6.06842569767211e-16	1.37006050663839e-14
K02548	Group	AD	2.17314868313421	0.0935608589972808	25	25	6.10214183979882e-16	1.37577899688446e-14
K02429	Group	MCI	3.55929312877955	0.15337386824472	25	25	6.20694470215365e-16	1.39793461944505e-14
K00683	Group	MCI	7.40576851882253	0.319181903199907	25	20	6.22921124829841e-16	1.40130707816712e-14
K01834	Group	MCI	3.7321747189097	0.1608611023829	25	25	6.23501747249534e-16	1.40130707816712e-14
K20882	Group	SCS	-5.70841439458742	0.246118778233414	25	20	6.27401338190039e-16	1.40859171373705e-14
K00912	Group	SCS	1.93826270909018	0.0836059209226652	25	25	6.32870078580725e-16	1.41938031460306e-14
K10974	Group	SCD	-3.39561430066007	0.146566892805625	25	25	6.41174555339678e-16	1.43649955874846e-14
K08139	Group	SCS	9.95605465541934	0.429762746923676	25	20	6.41858348691506e-16	1.43652732516773e-14
K00606	Group	SCD	2.13203936066879	0.0920784238570769	25	25	6.48202468945065e-16	1.44921003401762e-14
K05629	Group	MCI	1.25985080830918	0.0544306480398419	25	5	6.5288116534831e-16	1.45208372284745e-14
K05631	Group	MCI	1.25985080830918	0.0544306480398419	25	5	6.5288116534831e-16	1.45208372284745e-14
K06112	Group	MCI	1.25985080830918	0.0544306480398419	25	5	6.5288116534831e-16	1.45208372284745e-14
K16667	Group	MCI	1.25985080830918	0.0544306480398419	25	5	6.5288116534831e-16	1.45208372284745e-14
K20307	Group	MCI	1.25985080830918	0.0544306480398419	25	5	6.5288116534831e-16	1.45208372284745e-14
K08325	Group	SCS	2.35515010751564	0.101773166728898	25	25	6.55508402304351e-16	1.45641306082076e-14
K00241	Group	AD	2.23636012056812	0.0966515249891875	25	25	6.57034000518911e-16	1.45677714767903e-14
K02536	Group	SCD	2.18469283252361	0.0944142962879783	25	25	6.56461736053534e-16	1.45677714767903e-14
K08319	Group	SCD	7.97249537699395	0.344617746873156	25	9	6.59269720601778e-16	1.46022100848816e-14
K13002	Group	AD	-6.75193421662174	0.291879196279254	25	21	6.60196084788808e-16	1.46076064427522e-14
K08308	Group	SCD	6.48476388794259	0.280529293598204	25	12	6.69333211635566e-16	1.47941411731232e-14
K13788	Group	SCS	9.52106725901247	0.411900571156505	25	20	6.70009478255579e-16	1.47941411731232e-14
K07119	Group	SCD	6.58595474250744	0.284994961105281	25	11	6.73344873683497e-16	1.48524607395176e-14
K00349	Group	AD	2.44481091470425	0.105814725533071	25	20	6.75816275426125e-16	1.48916220690189e-14
K01918	Group	SCD	2.18416562436548	0.0946173132138068	25	25	6.87460418032645e-16	1.51326163623729e-14
K05809	Group	MCI	6.02177345460066	0.261165604556819	25	11	7.03117511287349e-16	1.54613589635191e-14
K04044	Group	SCD	5.99808746167517	0.260170751013946	25	11	7.04810946452969e-16	1.5482684815511e-14
K15527	Group	MCI	9.31474106537384	0.404090492290468	25	21	7.06761638130804e-16	1.55096123173812e-14
K07264	Group	SCD	6.57839301132633	0.285654158446047	25	7	7.19854168786507e-16	1.57807374952419e-14
K16150	Group	SCS	9.40965301076403	0.408822282797763	25	14	7.27582193178522e-16	1.59175343611939e-14
K18968	Group	MCI	7.77311647281015	0.3377148191801	25	15	7.27387929309345e-16	1.59175343611939e-14
K00281	Group	SCD	2.16421140059256	0.0940705053405844	25	25	7.33846076916858e-16	1.60381722795844e-14
K00772	Group	SCD	-4.06193277724596	0.176596827118221	25	25	7.36996334222992e-16	1.60905852724848e-14
K07665	Group	MCI	2.91618599375466	0.126829874754733	25	20	7.42130447775339e-16	1.61861601025496e-14
K19353	Group	MCI	10.5952441898392	0.461048509303505	25	21	7.49733178943335e-16	1.6335326982354e-14
K02071	Group	SCD	-1.92905106193171	0.0839589895227328	25	25	7.52665627851473e-16	1.63825369008241e-14
K02002	Group	MCI	4.57726749556254	0.199263604622512	25	25	7.55958246418278e-16	1.6437482358095e-14
K14287	Group	MCI	4.78655229306281	0.208414632859722	25	10	7.58776100641083e-16	1.64820035018443e-14
K06894	Group	AD	2.65919844118821	0.115809249479151	25	25	7.61719149273747e-16	1.65291510323135e-14
K01634	Group	AD	2.45424371130478	0.106901976755829	25	20	7.64281128992837e-16	1.65587776337165e-14
K03673	Group	MCI	8.17330315679839	0.356021308606163	25	14	7.64632281833609e-16	1.65587776337165e-14
K09793	Group	SCD	2.20724800220903	0.0961893993851073	25	25	7.71380195166084e-16	1.66880188632695e-14
K22293	Group	SCD	-2.95801454460844	0.129013584404579	25	25	7.83787862911218e-16	1.69393182978267e-14
K18141	Group	SCD	5.95000067961633	0.259624028854131	25	11	7.90529841138728e-16	1.70677865600446e-14
K02507	Group	SCD	5.60724002154923	0.244785849716508	25	11	7.9791653352756e-16	1.72099013622537e-14
K01745	Group	MCI	4.41421676248779	0.192801948630121	25	25	8.05776798174682e-16	1.73462828313143e-14
K02621	Group	SCS	2.47563972191304	0.108130338216057	25	25	8.05861148547691e-16	1.73462828313143e-14
K01197	Group	AD	-2.92874512530698	0.127946273830793	25	25	8.08944618424887e-16	1.73951548299687e-14
K06885	Group	MCI	6.47392367719189	0.283158050639223	25	25	8.27679405397026e-16	1.77801491544927e-14
K18997	Group	AD	10.3744791570863	0.453913256603776	25	20	8.33037284383149e-16	1.78772976295505e-14
K01719	Group	AD	7.34782604339702	0.321584750695134	25	24	8.3786336961366e-16	1.79628503569678e-14
K06861	Group	SCS	2.26794946486017	0.099320214391671	25	25	8.47887821413006e-16	1.8159567394347e-14
K07118	Group	SCS	7.58188733094376	0.33215834215832	25	25	8.5407153412767e-16	1.82737145441956e-14
K07115	Group	SCS	8.25978681657906	0.362292403045615	25	17	8.74129974383917e-16	1.86842007311871e-14
K07657	Group	AD	2.41238370977219	0.105871092856808	25	25	8.83523475430565e-16	1.88661360082958e-14
K07115	Group	SCD	8.24737812789835	0.362292403045615	25	17	8.99854005010723e-16	1.91956892235388e-14
K18248	Group	MCI	1.31632796556225	0.0578325002225203	25	5	9.02437315447159e-16	1.92316223120592e-14
K01998	Group	SCD	-2.12513527188564	0.0933741117233175	25	25	9.03722665676148e-16	1.92398509003053e-14
K01433	Group	MCI	6.40284336918035	0.281530001946108	25	19	9.1632948209448e-16	1.94888524839896e-14
K12152	Group	MCI	7.72855904233072	0.339992136832337	25	12	9.25266883651332e-16	1.96593944812352e-14
K01407	Group	MCI	7.57046550771744	0.333184971980083	25	12	9.3321031242458e-16	1.98084998458694e-14
K06142	Group	SCS	2.57763356805595	0.113516890837429	25	25	9.44739998492289e-16	2.00257575923463e-14
K06861	Group	AD	2.25508176742074	0.099320214391671	25	25	9.46253548600772e-16	2.00257575923463e-14
K08640	Group	AD	5.34893006325164	0.235581052994703	25	11	9.46173052591521e-16	2.00257575923463e-14
K00520	Group	SCD	-4.36608128209393	0.192443031168349	25	25	9.60436816752723e-16	2.03058360980645e-14
K00363	Group	SCD	6.22224116283878	0.27469541983761	25	11	9.90504380452331e-16	2.09208605371748e-14
K12061	Group	MCI	1.25465709490348	0.0553961802648576	25	5	9.92714412571351e-16	2.09468615102334e-14
K03841	Group	MCI	7.85927956739518	0.347067680503009	25	21	9.96099319224217e-16	2.09975773735186e-14
K07588	Group	MCI	2.28214914419319	0.100808014529985	25	25	1.00140311763453e-15	2.10886034497129e-14
K00840	Group	SCD	7.67619502002845	0.339481318491582	25	12	1.02473904630259e-15	2.15588167499413e-14
K16055	Group	SCS	7.91781593649341	0.350437877315096	25	25	1.04012838598075e-15	2.18610873737172e-14
K02548	Group	SCS	2.11354723253569	0.0935608589972808	25	25	1.04367159491082e-15	2.19140308584024e-14
K02257	Group	SCD	5.85474373851551	0.259286816903429	25	11	1.052525973489e-15	2.20782801262458e-14
K03672	Group	AD	-6.64297157877377	0.294303848302615	25	21	1.06007543395834e-15	2.22148618853796e-14
K00782	Group	SCS	2.23551768637832	0.0990466954302495	25	20	1.06140959182515e-15	2.22210563861947e-14
K04765	Group	SCD	5.71663411699249	0.253409769358578	25	11	1.07187710814229e-15	2.24182625667766e-14
K07277	Group	SCS	2.27828498415415	0.101013207891527	25	25	1.07603210217661e-15	2.24831863849323e-14
K09808	Group	SCS	2.41489628241211	0.107105171141027	25	25	1.08282822265463e-15	2.26031147823595e-14
K03305	Group	AD	2.78978348822379	0.123794006790206	25	25	1.09331627076108e-15	2.27998001259299e-14
K03474	Group	SCS	1.67875332282772	0.0744971525154871	25	25	1.09446540735858e-15	2.28015402685921e-14
K06445	Group	MCI	7.40298888048227	0.328900286945981	25	15	1.11924216101687e-15	2.32950440438881e-14
K02065	Group	MCI	2.57020383062028	0.114209554287479	25	25	1.12310922415904e-15	2.33528133723099e-14
K00568	Group	SCD	3.76072312311809	0.167332333115828	25	20	1.15206789728221e-15	2.39316939128642e-14
K08307	Group	SCS	2.26449658864529	0.100805995809169	25	25	1.16265752377509e-15	2.41282447901957e-14
K09922	Group	MCI	2.67430393210466	0.119088806355606	25	25	1.17018787484452e-15	2.42415969752858e-14
K21977	Group	AD	-6.09817954612415	0.271558995326333	25	25	1.17038557092308e-15	2.42415969752858e-14
K18929	Group	SCD	1.98398931568718	0.0884066824248056	25	20	1.18511133233534e-15	2.4522864667937e-14
K21908	Group	SCD	7.22527950674535	0.321996004256966	25	10	1.18774702365631e-15	2.45536573122226e-14
K07054	Group	SCD	6.5494813174081	0.291939817165847	25	15	1.19253114714075e-15	2.46287610272427e-14
K13522	Group	SCS	8.14770493066072	0.363346911402381	25	12	1.2031479048712e-15	2.48240622686828e-14
K13256	Group	SCD	7.17151909069101	0.319885715362714	25	16	1.20836445414873e-15	2.49076742398518e-14
K11938	Group	SCD	6.73293040885133	0.300346265461694	25	13	1.21021139452599e-15	2.49217353198057e-14
K00029	Group	SCS	2.28731487452805	0.102071785577266	25	25	1.21892225450968e-15	2.50769813052779e-14
K02067	Group	MCI	2.70471501643215	0.120746777224948	25	25	1.22838374473214e-15	2.52473569666559e-14
K00860	Group	SCD	7.90541070943101	0.353578584266772	25	25	1.27318520512598e-15	2.61430620430667e-14
K12943	Group	SCD	7.78877629764436	0.348598304376855	25	12	1.28992839668153e-15	2.64614649812061e-14
K13243	Group	SCD	6.62644883265573	0.296673993644997	25	14	1.29811295442999e-15	2.66038551465366e-14
K03817	Group	MCI	4.70836047441642	0.210886453791273	25	20	1.30853907254679e-15	2.67918679389581e-14
K01130	Group	AD	2.20193979235738	0.0987111197357763	25	25	1.33087892237323e-15	2.72232174216995e-14
K09964	Group	SCD	7.3973459254639	0.331883911716021	25	15	1.35167742881495e-15	2.76222447630607e-14
K12343	Group	AD	2.6941745456118	0.120886932069008	25	20	1.35427895685063e-15	2.76490005350917e-14
K00844	Group	SCS	6.4150264743364	0.28804034545955	25	20	1.37249318834638e-15	2.7994150865452e-14
K02621	Group	MCI	2.40391483343816	0.108130338216057	25	25	1.42039448928398e-15	2.89435814216382e-14
K16055	Group	SCD	7.78959395434309	0.350437877315095	25	25	1.42466714902694e-15	2.90030240918938e-14
K13694	Group	MCI	3.0966721404267	0.1393483754062	25	25	1.43166224808924e-15	2.91177238214044e-14
K01785	Group	AD	1.79278947872864	0.0806843902603098	25	25	1.43506525053361e-15	2.9159217569247e-14
K01337	Group	SCS	3.62360754980258	0.163162069196915	25	15	1.44899234115993e-15	2.94142695744381e-14
K03837	Group	MCI	8.08109983844449	0.363907881447506	25	14	1.45175373042997e-15	2.94423912950518e-14
K06219	Group	SCD	6.09615131391025	0.274674384469126	25	10	1.46737740528941e-15	2.97227125659188e-14
K09861	Group	AD	0.697178574560359	0.0314138715495667	25	25	1.4683542336033e-15	2.97227125659188e-14
K03577	Group	SCS	-7.33925021468038	0.330736844905626	25	21	1.47183821940058e-15	2.97650761269328e-14
K00860	Group	SCS	7.84261391324141	0.353578584266772	25	25	1.48456736215647e-15	2.99941485181302e-14
K07403	Group	AD	-6.37180630595303	0.287811035201204	25	25	1.53951009200384e-15	3.10748659702964e-14
K03897	Group	MCI	1.19250582979377	0.0538737075793764	25	5	1.54439567481883e-15	3.11107121382782e-14
K10531	Group	MCI	1.19250582979377	0.0538737075793764	25	5	1.54439567481883e-15	3.11107121382782e-14
K15834	Group	MCI	6.80895153929332	0.307620224168423	25	12	1.54564811193633e-15	3.11107121382782e-14
K03558	Group	SCD	2.34325533652584	0.105881517012728	25	20	1.55016973270744e-15	3.11723981212485e-14
K06894	Group	SCD	2.5619370900865	0.115809249479151	25	25	1.56218904523958e-15	3.13551564840019e-14
K13734	Group	SCS	7.50180114081903	0.339093979478207	25	10	1.56078715542812e-15	3.13551564840019e-14
K09125	Group	AD	5.55373979666044	0.251067623608502	25	21	1.56429533725124e-15	3.13680065940277e-14
K07270	Group	MCI	4.01925736846772	0.181723834711668	25	15	1.56852316763199e-15	3.1423334920088e-14
K01712	Group	AD	4.70009918712828	0.212557810438786	25	25	1.57576815097334e-15	3.15389479496966e-14
K18566	Group	MCI	1.77377889890492	0.0802521538556873	25	15	1.5888949556323e-15	3.17719593184194e-14
K03078	Group	SCD	6.32714032493088	0.286385339212896	25	15	1.60205498914749e-15	3.20051993910361e-14
K01719	Group	SCD	7.09245072908652	0.321584750695134	25	24	1.65662613765566e-15	3.30645269041796e-14
K22071	Group	MCI	1.37681103842141	0.0624357905306317	25	5	1.66104833179807e-15	3.31218919917535e-14
K05887	Group	SCD	5.64868759736704	0.256181137386873	25	6	1.66401869185127e-15	3.31502271236963e-14
K07457	Group	SCD	6.16529590668454	0.279630178034695	25	10	1.66627081184804e-15	3.31642142235355e-14
K04940	Group	SCD	-5.10047151753198	0.231417936970061	25	25	1.67787248437642e-15	3.33640889179535e-14
K08295	Group	AD	8.13587869772122	0.369191986004486	25	22	1.68242221895825e-15	3.34234965615883e-14
K08964	Group	MCI	7.98269835434245	0.362366657048986	25	9	1.69369552272924e-15	3.3616242490088e-14
K13522	Group	SCD	7.99090159085531	0.363346911402381	25	12	1.74915574056371e-15	3.46848343142735e-14
K02806	Group	AD	-4.25841802082995	0.193649840281642	25	25	1.75250385785655e-15	3.4719048650647e-14
K00737	Group	MCI	7.2976485150206	0.331909844089574	25	8	1.75781810283657e-15	3.47921148272814e-14
K02066	Group	AD	2.33812109813932	0.106479855401009	25	25	1.80223468847254e-15	3.56382748563388e-14
K21055	Group	SCD	7.26155256498429	0.330757834275025	25	7	1.80864939630683e-15	3.56991351322703e-14
K21749	Group	SCD	7.26155256498429	0.330757834275025	25	7	1.80864939630683e-15	3.56991351322703e-14
K00008	Group	SCD	-2.1230365634065	0.0968160886029897	25	25	1.84992676648566e-15	3.64802148347715e-14
K04334	Group	MCI	6.98108059720371	0.318650351603708	25	12	1.88313654929135e-15	3.71009112418395e-14
K05595	Group	SCS	2.78714020760111	0.127227380041824	25	25	1.88564195343418e-15	3.71160949730245e-14
K01635	Group	MCI	7.60684040245058	0.347258086537191	25	17	1.88783947051032e-15	3.712519605794e-14
K01433	Group	SCS	6.16631799896056	0.281530001946108	25	19	1.89208380150621e-15	3.71744949651303e-14
K03406	Group	SCD	-2.96388819779591	0.135340019159711	25	25	1.89759358928044e-15	3.72485435194901e-14
K06884	Group	SCD	6.46205992805487	0.295150256434147	25	11	1.90667273795447e-15	3.73704260421944e-14
K15919	Group	MCI	1.23375836826276	0.0563520441096249	25	5	1.9072960010318e-15	3.73704260421944e-14
K00240	Group	MCI	2.58720987783179	0.118239994300799	25	25	1.92880311993068e-15	3.77572475334281e-14
K09469	Group	MCI	9.30855857823549	0.425512565659761	25	20	1.93712540026002e-15	3.78854982303139e-14
K01719	Group	MCI	7.02848035765746	0.321584750695134	25	24	1.97210085883349e-15	3.84991514375924e-14
K19707	Group	SCD	8.23289683057117	0.376681365651028	25	8	1.97100528696573e-15	3.84991514375924e-14
K00713	Group	MCI	2.84088550988682	0.130074278842911	25	10	1.9988012848944e-15	3.89848243314499e-14
K01087	Group	MCI	6.65280487196005	0.304626312844816	25	13	2.00100937099393e-15	3.89923465407889e-14
K18954	Group	SCS	6.43119686965753	0.294518775062076	25	25	2.00620442400635e-15	3.9058007148353e-14
K07657	Group	SCD	2.31026154347683	0.105871092856808	25	25	2.03258892540234e-15	3.95357024071895e-14
K21743	Group	SCD	-7.23712348616324	0.331823357281935	25	18	2.05291500905855e-15	3.98947952169089e-14
K00940	Group	AD	-5.00167739358712	0.229777556558503	25	25	2.13173568725843e-15	4.13889444324695e-14
K17210	Group	SCD	5.50984756458229	0.253194340932459	25	11	2.14332595631713e-15	4.1576248559711e-14
K10778	Group	MCI	2.55280431384961	0.117353474317425	25	25	2.15894504854913e-15	4.18412937126424e-14
K00241	Group	SCS	2.10050086045089	0.0966515249891875	25	25	2.19823567314159e-15	4.25627402825523e-14
K17311	Group	SCD	-8.42574664145877	0.387716156379985	25	18	2.20014912845872e-15	4.25627402825523e-14
