"feature","coef.SCS","qval.SCS","coef.SCD","qval.SCD","coef.MCI","qval.MCI","coef.AD","qval.AD"
"k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Enterococcaceae|g__Enterococcus|s__Enterococcus_thailandicus",-0.838685043723491,0.43787644120564,1.59065350089505,0.139658156915981,0.813572784388154,0.452539702131687,8.5017466893534,9.41969232720903e-08
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Butyrivibrio|s__Butyrivibrio_fibrisolvens",-0.738259445019851,0.0250262456192846,-2.49597100993532,1.14661430841452e-07,0.493727255999815,0.12380265031757,-1.48752176467117,9.94530106392147e-05
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__Dysosmobacter|s__Dysosmobacter_welbionis",-3.91932267486782,1.18886899723322e-07,-3.40807382875196,8.82827785674927e-07,-3.83314473114797,1.64511923271008e-07,0.546395151231617,0.277853251543655
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Herbinix|s__Herbinix_luporum",-0.700885003800182,0.100435467862542,-3.25994673034272,1.44038792690826e-07,-1.30667925829424,0.00418235223501686,-1.45822687911352,0.00178648810537128
"k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Enterococcaceae|g__Enterococcus|s__Enterococcus_avium",0.41437135575443,0.623456235920405,1.40670123697523,0.0827177439832357,-3.7550243999236,9.56344472806072e-05,6.17196595777475,1.4748562194652e-07
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__Faecalibacterium|s__Faecalibacterium_sp._I2392",-0.571901877261833,0.254819360883287,-3.79830944684367,1.83435437179599e-07,-2.02488286029803,0.000444466069288246,-2.80000458387917,1.18475888080624e-05
"k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales|f__Eggerthellaceae|g__Eggerthella|s__Eggerthella_lenta",-1.65794145700359,0.0159895376242463,-4.98608424508296,1.85225791708243e-07,0.821319879285489,0.213260978102171,-0.0593218208304254,0.961275398106515
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Wansuia|s__Wansuia_hejianensis",-0.589984685645946,0.0638659381864786,-2.33443824648512,2.38776740324819e-07,-1.28077753341603,0.000401250747789048,-0.824390965446796,0.0123018820922162
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Eubacteriaceae|g__Eubacterium|s__Eubacterium_hominis",-1.48638631572657,0.000998241153829617,-1.19304087884486,0.00566142522910773,-1.75116875266193,0.000210223804186587,2.96107693277635,2.78180118398816e-07
"k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium_longum",-4.06661377263963,4.31446810464183e-07,-1.64636679830173,0.00667036540756783,-4.11303444010811,3.63755727828451e-07,-1.26922590787612,0.030223300987739
"k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Salmonella|s__Salmonella_enterica",0.696429374974985,0.198696218818071,3.85049497956379,4.47883354402617e-07,3.80832889475607,5.22335789867168e-07,-1.4547737639468,0.0105634840192492
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Roseburia|s__Roseburia_intestinalis",-1.88093549290711,0.000713639176055663,-3.48975867348161,4.50117425956866e-07,0.806330568367691,0.102352030105828,-1.91794848921035,0.00059309815527898
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__Faecalibacterium|s__Faecalibacterium_sp._IP118",-0.987775861115555,0.00382045911585936,-1.20554648350988,0.000748197493366532,-1.52336957234272,6.829474959124e-05,-2.22634590830624,5.17966616994803e-07
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Clostridiaceae|g__Clostridium|s__Clostridium_sp._SY8519",-0.950418208244036,0.00405328467918489,-2.14111723217571,5.77120799114295e-07,-0.669163939599866,0.0334136453863637,-1.80258130998733,6.01990082350396e-06
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Lachnoclostridium|s__Lachnoclostridium_phytofermentans",-0.552479958743401,0.165037126065626,-2.72351458899286,7.50683281613881e-07,-1.24992925927972,0.00363393506550148,-1.17543281210583,0.00567665255996698
"k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Shigella|s__Shigella_boydii",0,1,1.63266855838657,7.77103861636654e-07,3.33066907387547e-15,1,-8.64153825046986e-31,1
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__Ruminococcus|s__Ruminococcus_champanellensis",-0.927886509331226,0.0174440680097788,-2.55970681788156,7.95911347665459e-07,-2.01745670965746,1.81333916851533e-05,-1.48047691920159,0.000542353717145177
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Clostridiaceae|g__Hungatella|s__Hungatella_hathewayi",1.31686043654751,0.0185019552895947,-3.0323009702574,1.02355682413558e-05,-0.506076651232219,0.348691219573683,3.63134092620407,9.23414960895312e-07
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Simiaoa|s__Simiaoa_sunii",-1.107411528214,0.0577398629451833,-3.85812624009487,1.01868815389292e-06,-0.357284315306001,0.545301635920682,-2.22756940353395,0.000647657067875149
"k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Ligilactobacillus|s__Ligilactobacillus_ruminis",1.62352212131871,0.00776637775579434,-2.10743620405898,0.00105907413770486,3.82915883367057,1.13238196023006e-06,-1.86431317870713,0.00290928554999784
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Lachnospira|s__Lachnospira_eligens",-1.65563650460933,0.0825885861586938,-6.23194707494245,1.26840879773798e-06,-0.956247847365925,0.312743791772016,0.431660559118837,0.667028058481397
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__Faecalibacterium|s__Faecalibacterium_sp._IP329",-0.368986360497956,0.253098828281296,-0.154609770628645,0.649903264374679,-2.1283960376253,1.26840879773798e-06,-0.85713296637343,0.0113632629414791
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Coprococcus|s__Coprococcus_catus",-1.16403724713635,0.00157545022273224,-2.19009922735244,1.3147272224097e-06,-0.780247782203053,0.0233347875524982,-1.83473907498422,1.34972357558863e-05
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Tannerellaceae|g__Parabacteroides|s__Parabacteroides_johnsonii",4.74143144717492,1.31745843716747e-06,4.54872176133394,2.34156445510467e-06,4.7317873256394,1.35312309928093e-06,2.5784969381759,0.00129940243810961
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Butyrivibrio|s__Butyrivibrio_hungatei",-1.18068125066844,0.00961778151255268,-2.77898092130498,1.82260122704957e-06,1.27584978886057,0.00577891348202659,-1.52791108995103,0.00144253768751612
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Faecalicatena|s__Faecalicatena_sp._Marseille.Q4148",-1.83512427633977,0.000124989127163695,-1.97143365262288,5.61938834607304e-05,-2.55687397029188,2.12121702842965e-06,-1.23687469022103,0.00427452146807153
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Butyrivibrio|s__Butyrivibrio_crossotus",-1.64492161756118,0.00683074119688691,-3.60517758724064,2.36862792252494e-06,1.2196117571192,0.03716260175352,-2.0308622618033,0.00138326822296687
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Sellimonas|s__Sellimonas_intestinalis",-1.14046106940333,0.0082504860416078,-2.53107255966517,2.9282031133999e-06,-0.882759357890241,0.0347677512181596,-1.35822188990482,0.00235515308734372
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Wujia|s__Wujia_chipingensis",-1.45868744887166,0.00883721308903265,-3.23450574335958,3.40800171026181e-06,1.1357479350319,0.0354495690842601,-0.708072401055453,0.180041929263988
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__Faecalibacterium|s__Faecalibacterium_sp._I3333",-1.34439933985067,0.00406907559124427,-2.63387560813238,3.9757767597386e-06,-1.63927524276102,0.000816736080404096,-1.56529440868032,0.00121071788943725
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__Flavonifractor|s__Flavonifractor_plautii",-2.29384964335478,0.00367831449472317,-2.73686662781272,0.000874783559694224,-4.40401484064023,4.31538619374757e-06,-1.27836978651571,0.0827177439832357
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|g__Massilistercora|s__Massilistercora_timonensis",-1.44546803517936,0.000818903623280222,-2.30331894463694,4.45692164879699e-06,-2.30490392577262,4.42753943434536e-06,-1.38598266738625,0.00117512433324908
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Lachnoanaerobaculum|s__Lachnoanaerobaculum_umeaense",-1.01392310591825,0.00948913031642032,-2.22227524347188,4.58503708269878e-06,-0.305314168856472,0.412811855782312,-1.77098703903539,7.46982441279621e-05
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Lachnoclostridium|s__.Clostridium._hylemonae",-0.982281614079232,0.0138841756678156,-2.27935322969801,4.8930572707918e-06,-1.9881220434992,2.71931512036026e-05,-1.51469631600838,0.000519843195368583
"k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Klebsiella|s__Klebsiella_pneumoniae",-2.02362855106728,3.84121871263063e-05,-1.0532472489497,0.0119753707948856,-2.34674537502942,6.11996130564733e-06,-0.76653029060498,0.0586527901323341
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Blautia|s__Blautia_obeum",-1.51230280252975,0.0103128032724089,-3.20439001016659,8.61925007322256e-06,-1.11069221981102,0.0511549235153127,-1.31696343338715,0.023072917158846
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Pseudobutyrivibrio|s__Pseudobutyrivibrio_xylanivorans",-1.00168569487142,0.00666426817955094,-1.97657536925563,8.97343306057099e-06,1.95125414265125,1.04354542145214e-05,-1.13650960341637,0.00267018689985917
"k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium_adolescentis",-3.59725630902106,9.09213933662819e-06,-0.0076809404026304,1,-2.38498426049579,0.000818903623280222,2.68439851429958,0.000263691318459665
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Eubacteriaceae|g__Eubacterium|s__Eubacterium_sp._MSJ.33",-1.1079756665652,0.0146496289189992,-2.45553209580366,1.00180483116515e-05,0.523305407696985,0.228626724373065,-1.3534004215977,0.00391463919097901
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Clostridiaceae|g__Clostridium|s__Clostridium_sp._LQ25",-3.95747885095752,0.00725483123360971,-7.82112882600645,1.03493447922041e-05,-7.55110488100302,1.58320194545389e-05,-4.41253356167833,0.00337419403905826
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Blautia|s__Blautia_hansenii",-1.97135553980265,1.0881506443072e-05,0.67891529114213,0.0569622062210893,-1.84170831234779,2.51229817462051e-05,-1.30900156691175,0.000921642753501731
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Eubacteriaceae|g__Eubacterium|s__Eubacterium_ventriosum",-2.54297470858816,1.53188189049786e-05,-1.86508886015301,0.000478594729712194,-0.294759652337299,0.537863864847287,-1.76814828964212,0.000786273564214485
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Blautia|s__Blautia_sp._NBRC_113351",-0.88651268146574,0.061360061537351,2.54608959546501,1.5623163074408e-05,-0.619865530689798,0.185720648068645,1.51204347711781,0.00294499745112025
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__Pusillibacter|s__Pusillibacter_faecalis",-0.0945182297902074,0.837892527265443,0.93136058885364,0.0213832757749366,-1.69396902906512,0.000214494692607248,2.0751040897756,2.12970784878746e-05
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__Ruthenibacterium|s__Ruthenibacterium_lactatiformans",-4.95086729745277,0.000808597878895461,-5.4073689549452,0.000352398009607711,-6.82277469726438,2.69196779472179e-05,1.36079478037173,0.299594723072956
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Peptostreptococcaceae|g__Clostridioides|s__Clostridioides_difficile",-0.884979078359516,0.00809102108454315,0.537346854084984,0.091108211805946,-1.63292811527988,2.91497824356165e-05,-0.160056691255372,0.629350507027994
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__Vescimonas|s__Vescimonas_fastidiosa",-0.997433979471907,0.121492357732704,-2.02720342415207,0.00349919512342039,-3.23028674390531,4.0494334670922e-05,-1.03071942318311,0.109518754957704
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Eubacteriaceae|g__Eubacterium|s__Eubacterium_sp._c.25",-1.64529278506973,0.000946722159722855,-2.04139505968684,0.0001126647908783,-2.21984287538119,4.33445683423845e-05,-1.48161323207749,0.00228292483364441
"k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Faecalitalea|s__Faecalitalea_cylindroides",-2.18270905303533,0.00097891563508138,-1.26725034280747,0.03605826139934,-2.27862366781741,0.000668792081283543,-2.94140858970655,4.63324861509678e-05
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Roseburia|s__Roseburia_sp._NSJ.69",-0.94218569389223,0.0348524405167824,-2.13619434754371,5.61938834607304e-05,0.798953516663006,0.0699477395311656,-1.58858034154707,0.00110346665803674
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__Faecalibacterium|s__Faecalibacterium_sp._I3389",0.501204851584392,0.106499502416913,-0.456238610871478,0.14029679358314,-1.47172354522979,7.68745230226296e-05,-1.06996747876381,0.0016998650763953
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Mediterraneibacter|s__.Ruminococcus._gnavus",-2.23300118234603,0.000143623181337912,-2.27942300501504,0.000115626845879531,-1.03988182795362,0.0403150110054454,-0.733387513191499,0.140287468105639
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Blautia|s__Blautia_pseudococcoides",-0.732799271907656,0.0194534134416934,-1.37663188246318,0.000126099172251213,-0.632102014058949,0.0405721549581394,-0.259566978905115,0.39305849260416
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__Ruminococcus|s__Ruminococcus_sp._FMBCY1",-1.43192485623341,0.00679842817350672,-2.26521647705752,0.000126913516299229,1.61621117519216,0.00286087103290336,-1.84326333782879,0.000960878547827471
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Blautia|s__Blautia_sp._SC05B48",-0.713287640933497,0.106802358198079,-1.95586212025063,0.000164470683876514,-0.138569316920393,0.778635047847778,0.400729604663251,0.364409641220183
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Lachnoclostridium|s__.Clostridium._scindens",-0.0066868881786867,1,-0.511201673882823,0.136760878390615,0.112944027099624,0.767918684982079,-1.49753199589715,0.000196401119562785
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__Vescimonas|s__Vescimonas_coprocola",-1.63485255663236,0.000636744966082042,-1.55188872844421,0.0010074313489155,-1.81777372706659,0.000226524432902814,-1.33182772746403,0.00350710163479853
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Mediterraneibacter|s__.Ruminococcus._torques",-1.46459524809402,0.0297162068258788,-2.82581889175034,0.000227331826187772,-0.698990059665416,0.286994445855121,-2.59401153716682,0.000529200330459038
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Mediterraneibacter|s__.Ruminococcus._lactaris",-1.79013407469665,0.00112794279948382,-2.12108000712976,0.00022897240865272,-1.33106899412501,0.0102460576755154,-2.00050010916071,0.000413449650266897
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Blautia|s__Blautia_argi",-1.24745932149395,0.0104292984774076,-1.98966365113814,0.000234214707453182,-1.59572938607,0.00177547086089499,-1.7174600952004,0.000953632125466364
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__Oscillibacter|s__Oscillibacter_hominis",-0.823757492140055,0.00564683837457642,-0.857838832281513,0.00418235223501686,-1.18346745567919,0.000259838655674937,0.263629285129405,0.346414797498823
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__Subdoligranulum|s__Subdoligranulum_variabile",-1.6327633001994,0.000508066257851917,-1.72472712873191,0.000296288971727419,-1.70036189766119,0.000343236787011871,-1.1302432281188,0.0091390082694674
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Anaerostipes|s__Anaerostipes_hadrus",-0.765488912662186,0.224604598476803,-2.60209392422061,0.000352398009607711,0.5791313611527,0.3604988815688,-1.13510060846123,0.0749016531318404
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Anaerostipes|s__Anaerostipes_caccae",0.923150290686828,0.165037126065626,-2.73631932859738,0.000357032399851101,-2.36208075285694,0.00135666549455468,-1.91476022246105,0.00670080848034201
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Roseburia|s__Roseburia_hominis",-1.1162261341903,0.00287017936661065,1.3893103724032,0.000433044700246032,-0.0123056756298838,1,-0.997890666818105,0.0064573977472132
"k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Enterococcaceae|g__Enterococcus|s__Enterococcus_faecalis",-3.28015438662064,0.00075901877894379,-0.292443868534638,0.760691692433749,-0.791240032449819,0.3604988815688,1.19114625836869,0.167323502891429
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__Dysosmobacter|s__Dysosmobacter_sp._Marseille.Q4140",-1.04589754758523,0.0162298202418954,-0.364301149270527,0.385725841062398,-0.244458568238737,0.571184980321413,1.55817485593719,0.000908442639298628
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__Faecalibacterium|s__Faecalibacterium_sp._I4384",-1.50127488467443,0.0242847170228243,-2.26499673706991,0.00153909394694253,-0.965188246987946,0.136443090042896,-1.64416380649486,0.0147277812757583
"k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Erysipelatoclostridium|s__.Clostridium._innocuum",-0.234599744036436,0.629949657390445,-0.195005264283724,0.695580065790257,-1.12953785022327,0.019151011174671,-1.5596836269871,0.0021947332973845
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Blautia|s__Blautia_wexlerae",-1.71692634691366,0.046527638503621,-2.74253848965916,0.00290928554999784,-0.703325725332845,0.409852429162551,0.0428641466945704,0.995224998190521
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Coprococcus|s__Coprococcus_comes",-0.10776741125293,0.87013701773989,-1.60853642688458,0.00530673617209586,-0.671793118603518,0.212105870308239,-0.94331620259175,0.0825885861586938
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Dorea|s__Dorea_longicatena",-0.245283091991864,0.684965797125353,-1.0384825719615,0.0694530052983353,-0.367528393353318,0.525433017189848,-1.67692236020244,0.00558112315489309
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Dorea|s__Dorea_formicigenerans",-1.16591625446791,0.0233347875524982,-1.45942949610582,0.0059827533644369,-0.817819241189398,0.102311033521559,-0.409559976058934,0.412811855782312
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Anaerobutyricum|s__Anaerobutyricum_hallii",-0.985522887624923,0.0325429043948917,-1.02156027683332,0.0272583001592061,-0.0694570752568187,0.907054158880356,-1.29688213172485,0.00667404492177489
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Blautia|s__Blautia_massiliensis",-0.625532286251752,0.617500059771721,0.311412337712451,0.823353932447781,-1.99849262529885,0.0963261259900794,-1.40057567353738,0.240697456396778
"k__Eukaryota|k__Fungi|p__Ascomycota|c__Eurotiomycetes|o__Eurotiales|f__Aspergillaceae|g__Penicillium|s__Penicillium_oxalicum",0,1,0,1,0.199999999999996,0.456866448139459,5.66451262234549,1.11760710919597e-17
"k__Eukaryota|k__Fungi|p__Ascomycota|c__Eurotiomycetes|o__Eurotiales|f__Aspergillaceae|g__Aspergillus|s__Aspergillus_luchuensis",-8.77708367144175e-17,1,-5.43277140838021e-17,1,1.17411285051872,1.66445510308584e-17,-5.90877732184291e-17,1
"k__Eukaryota|k__Fungi|p__Ascomycota|c__Sordariomycetes|o__Hypocreales|f__Nectriaceae|g__Fusarium|s__Fusarium_poae",0.2,0.344732983481312,1.01349032408135e-17,1,4.52963396125899,1.66445510308584e-17,3.04047097224406e-17,1
"k__Eukaryota|k__Fungi|p__Basidiomycota|c__Agaricomycetes|o__Agaricales|f__Marasmiaceae|g__Marasmius|s__Marasmius_oreades",0,1,1.02069297804928e-16,1,1.22344378304771,1.77222751004348e-14,9.12141291673218e-17,1
"k__Eukaryota|k__Fungi|p__Ascomycota|c__Sordariomycetes|o__Sordariales|f__Sordariaceae|g__Neurospora|s__Neurospora_crassa",-0.752910681438971,8.31529886813783e-05,-2.20234952859151,3.00981242035478e-12,-1.04980888745753,1.0071699950985e-06,-2.20234952859151,3.00981242035478e-12
"k__Eukaryota|k__Fungi|p__Ascomycota|c__Sordariomycetes|o__Hypocreales|f__Nectriaceae|g__Fusarium|s__Fusarium_pseudograminearum",0,1,-1.04528437691167e-16,1,1.72357528762796,3.03884606533379e-10,3.04047097224406e-17,1
"k__Eukaryota|k__Fungi|p__Ascomycota|c__Sordariomycetes|o__Glomerellales|f__Glomerellaceae|g__Colletotrichum|s__Colletotrichum_lupini",-1.67980261902466,0.00238054649008063,-3.12857751940594,2.82108530528187e-06,-2.48670694582446,6.20345267555226e-05,-0.367414664858797,0.676294233895246
"k__Eukaryota|k__Fungi|p__Ascomycota|c__Sordariomycetes|o__Hypocreales|f__Nectriaceae|g__Fusarium|s__Fusarium_venenatum",1.90144829940015,0.0133302498658665,4.19718396020706,6.1992932682718e-06,0.53323232783172,0.669246063446896,1.21618838889762e-16,1
"k__Eukaryota|k__Fungi|p__Ascomycota|c__Dothideomycetes|o__Mycosphaerellales|f__Mycosphaerellaceae|g__Cercospora|s__Cercospora_beticola",2.49459721756061e-31,1,-1.1466334093198e-16,1,2.13626906278606e-15,1,1.15721241919179,9.64131657883255e-05
"k__Eukaryota|k__Fungi|p__Ascomycota|c__Sordariomycetes|o__Hypocreales|f__Nectriaceae|g__Fusarium|s__Fusarium_oxysporum",-2.09014696374417,0.000267604376890997,-2.29014696374417,9.64131657883255e-05,-2.29014696374417,9.64131657883255e-05,-2.29014696374417,9.64131657883255e-05
"k__Eukaryota|k__Fungi|p__Ascomycota|c__Sordariomycetes|o__Magnaporthales|f__Pyriculariaceae|g__Pyricularia|s__Pyricularia_oryzae",-0.2,0.936506490897426,-0.2,0.936506490897426,-0.199999999999999,0.936506490897426,1.9973940427978,0.000267604376890997
"k__Eukaryota|k__Fungi|p__Ascomycota|c__Eurotiomycetes|o__Eurotiales|f__Aspergillaceae|g__Aspergillus|s__Aspergillus_nidulans",-0.803054404750485,0.372171473842827,-2.78934527537125,0.000359423964541924,-2.78934527537125,0.000359423964541924,-2.78934527537125,0.000359423964541924
"k__Eukaryota|k__Fungi|p__Ascomycota|c__Sordariomycetes|o__Hypocreales|f__Ophiocordycipitaceae|g__Purpureocillium|s__Purpureocillium_takamizusanense",1.8132918094523,0.000359423964541924,1.55202953895234e-16,1,3.46761204352538e-16,1,1.21618838889762e-16,1
"k__Eukaryota|k__Fungi|p__Ascomycota|c__Saccharomycetes|o__Saccharomycetales|f__Trichomonascaceae|g__Sugiyamaella|s__Sugiyamaella_lignohabitans",2.00402713086711,0.000497164877353081,-0.224203080192273,0.936506490897426,-0.0242030801922699,1,-0.224203080192273,0.936506490897426
"k__Eukaryota|k__Fungi|p__Ascomycota|c__Saccharomycetes|o__Saccharomycetales|f__Saccharomycetaceae|g__Tetrapisispora|s__Tetrapisispora_blattae",-3.36851347313105,0.000688827554999909,0.63866178059673,0.68005885979111,-3.36851347313104,0.000688827554999909,-3.16851347313104,0.00127136170925325
"k__Eukaryota|k__Fungi|p__Ascomycota|c__Sordariomycetes|o__Hypocreales|f__Clavicipitaceae|g__Ustilaginoidea|s__Ustilaginoidea_virens",0.51674956961626,0.289549219805741,2.7160516931666e-16,1,1.25281026881251,0.00347177027567636,2.12832968057084e-16,1
"k__Eukaryota|k__Fungi|p__Ascomycota|c__Dothideomycetes|o__Mycosphaerellales|f__Mycosphaerellaceae|g__Zymoseptoria|s__Zymoseptoria_tritici",-1.98351782305266,0.0303076750621982,-2.7547355955309,0.00351913239734495,-1.2430791510397,0.2307125541175,-0.809908200804525,0.540698202499843
"k__Eukaryota|k__Fungi|p__Basidiomycota|c__Ustilaginomycetes|o__Ustilaginales|f__Ustilaginaceae|g__Sporisorium|s__Sporisorium_graminicola",0,1,-2.66388545848323e-16,1,0.705816892946367,0.00523650368228185,6.08094194448812e-17,1
"k__Eukaryota|k__Fungi|p__Ascomycota|c__Sordariomycetes|o__Magnaporthales|f__Pyriculariaceae|g__Pyricularia|s__Pyricularia_grisea",0.727795543340936,0.00553411220866714,1.1466334093198e-16,1,-2.88566960440804e-15,1,0,1
"k__Eukaryota|k__Fungi|p__Basidiomycota|c__Tremellomycetes|o__Tremellales|f__Cryptococcaceae|g__Cryptococcus|s__Cryptococcus_neoformans",-2.80866677486136e-16,1,-1.80972951706322e-16,1,0.831067170590666,0.00593193529047556,-2.6205217763283e-16,1
"k__Eukaryota|k__Fungi|p__Ascomycota|c__Saccharomycetes|o__Saccharomycetales|f__Saccharomycetaceae|g__Saccharomyces|s__Saccharomyces_cerevisiae",0.894918776483702,0.00698813481693358,1.7199501139797e-16,1,-1.4835579060101e-15,1,0,1
