"feature","metadata","value","coef","stderr","pval","name","qval","N","N.not.zero"
"k__Archaea.p__Euryarchaeota.c__Halobacteria.o__Haloferacales.f__Haloferacaceae.g__Halogeometricum.s__Halogeometricum_borinquense","Group","MCI",-1.44331105716397,0.445266845118353,0.00408987684956853,"GroupMCI",0.0112092921062249,25,3
"k__Archaea.p__Euryarchaeota.c__Halobacteria.o__Haloferacales.f__Haloferacaceae.g__Halogeometricum.s__Halogeometricum_borinquense","Group","SCD",-1.44331105716397,0.445266845118354,0.00408987684956846,"GroupSCD",0.0112092921062249,25,3
"k__Archaea.p__Euryarchaeota.c__Halobacteria.o__Haloferacales.f__Haloferacaceae.g__Halogeometricum.s__Halogeometricum_borinquense","Group","AD",-1.44331105716397,0.445266845118354,0.00408987684956845,"GroupAD",0.0112092921062249,25,3
"k__Archaea.p__Euryarchaeota.c__Halobacteria.o__Haloferacales.f__Haloferacaceae.g__Halogeometricum.s__Halogeometricum_borinquense","Group","SCS",-1.44331105716397,0.445266845118354,0.00408987684956846,"GroupSCS",0.0112092921062249,25,3
"k__Archaea.p__Euryarchaeota.c__Methanomicrobia.o__Methanomicrobiales.f__Methanomicrobiaceae.g__Methanofollis.s__Methanofollis_formosanus","Group","SCS",-1.40747871317505,0.436860920601477,0.00427784176851411,"GroupSCS",0.011616891408075,25,7
"k__Archaea.p__Euryarchaeota.c__Thermococci.o__Thermococcales.f__Thermococcaceae.g__Thermococcus.s__Thermococcus_chitonophagus","Group","MCI",-1.06745903905141,0.355743905769145,0.00706572807094757,"GroupMCI",0.0190132319000044,25,18
"k__Archaea.p__Euryarchaeota.c__Methanomicrobia.o__Methanomicrobiales.f__Methanomicrobiaceae.g__Methanofollis.s__Methanofollis_liminatans","Group","SCD",1.74856913394579,0.599782186097897,0.00855576807581329,"GroupSCD",0.0228153815355021,25,10
"k__Archaea.p__Euryarchaeota.c__Methanobacteria.o__Methanobacteriales.f__Methanobacteriaceae.g__Methanosphaera.s__Methanosphaera_stadtmanae","Group","MCI",-1.89310526036904,0.656019240738578,0.00914007592425883,"GroupMCI",0.0241559149426841,25,14
"k__Archaea.p__Euryarchaeota.c__Halobacteria.o__Haloferacales.f__Haloferacaceae.g__Haloprofundus.s__Haloprofundus_halobius","Group","SCS",-1.74988244868646,0.607718612057814,0.0092696861245718,"GroupSCS",0.0242816556891438,25,14
"k__Archaea.p__Euryarchaeota.c__Thermococci.o__Thermococcales.f__Thermococcaceae.g__Thermococcus.s__Thermococcus_sp._813A4","Group","AD",-1.07313857548815,0.413345478654641,0.0172672672589956,"GroupAD",0.0448343079707254,25,18
"k__Archaea.p__Thaumarchaeota.c__Nitrososphaeria.o__Nitrososphaerales.f__Nitrososphaeraceae.g__Nitrososphaera.s__Nitrososphaera_viennensis","Group","MCI",-1.09502979148635,0.426546858226256,0.018383622018462,"GroupMCI",0.0473178444996936,25,19
"k__Archaea.p__Euryarchaeota.c__Methanomicrobia.o__Methanocellales.f__Methanocellaceae.g__Methanocella.s__Methanocella_paludicola","Group","AD",0.987530535580295,0.404495914097616,0.0240523866279813,"GroupAD",0.0613750555334696,25,3
"k__Archaea.p__Crenarchaeota.c__Thermoprotei.o__Sulfolobales.f__Sulfolobaceae.g__Sulfolobus.s__Sulfolobus_islandicus","Group","SCD",0.920429215137627,0.380189123204797,0.0251132107851987,"GroupSCD",0.0635342768582804,25,3
"k__Archaea.p__Euryarchaeota.c__Halobacteria.o__Haloferacales.f__Halorubraceae.g__Halohasta.s__Halohasta_litchfieldiae","Group","SCS",0.773274936941406,0.329936877475379,0.029536562083865,"GroupSCS",0.0740917150578308,25,3
"k__Archaea.p__Euryarchaeota.c__Methanobacteria.o__Methanobacteriales.f__Methanobacteriaceae.g__Methanosphaera.s__Methanosphaera_stadtmanae","Group","SCD",-1.49540014494709,0.656019240738578,0.0337486014766001,"GroupSCD",0.0839461011518793,25,14
